FECHA,TIPO_INGRESO,LINEA_1,LINEA_2,LINEA_3,LINEA_4,LINEA_5,LINEA_6,LINEA_7,LINEA_8,LINEA_9,LINEA_A,LINEA_B,LINEA_12
26/04/2016,Tarjetas,0,0,0,320,70,130,0,80,0,0,60,37580
27/04/2016,Tarjetas,0,0,0,210,80,60,0,130,0,0,50,36080
28/04/2016,Tarjetas,0,0,0,60,20,110,0,40,0,0,0,34060
29/04/2016,Tarjetas,0,0,0,30,0,30,0,10,0,0,0,41050
30/04/2016,Tarjetas,0,0,0,40,0,60,0,0,0,0,0,40810
01/05/2016,Tarjetas,0,0,0,30,0,0,0,0,0,0,0,31800
02/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,43710
03/05/2016,Tarjetas,0,10,30,10,10,0,10,10,0,0,40,43640
04/05/2016,Tarjetas,0,0,20,0,0,0,10,0,0,10,0,40720
05/05/2016,Tarjetas,20,10,0,0,0,0,0,0,0,0,0,38480
06/05/2016,Tarjetas,0,0,0,0,0,10,0,0,0,0,0,38860
07/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,40200
08/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,24820
09/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,43910
10/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,34160
11/05/2016,Tarjetas,0,0,0,0,160,0,0,210,0,0,0,39080
12/05/2016,Tarjetas,0,0,0,0,70,0,0,290,0,0,0,34640
13/05/2016,Tarjetas,0,0,0,0,280,0,0,0,0,0,0,41240
14/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,40210
15/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,27320
16/05/2016,Tarjetas,0,0,0,0,0,0,0,10,0,0,0,45930
17/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,41600
18/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,39080
19/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,37050
20/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,37640
21/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,40130
22/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,26240
23/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,43850
24/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,40650
25/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,38480
26/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,36320
27/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,41860
28/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,46700
29/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,30220
30/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,41730
31/05/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,39220
01/06/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,44000
02/06/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,37300
03/06/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,41580
04/06/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,40400
05/06/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,27900
06/06/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,43660
07/06/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,38560
08/06/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,37900
09/06/2016,Tarjetas,6750,5170,4930,540,1840,1080,2520,3580,3110,1430,4700,33980
10/06/2016,Tarjetas,1700,860,500,0,810,230,410,40,10,210,2380,38430
11/06/2016,Tarjetas,830,820,110,0,40,210,820,20,0,600,770,39290
12/06/2016,Tarjetas,160,0,80,0,0,0,140,0,0,660,130,25890
13/06/2016,Tarjetas,0,0,120,0,0,0,120,0,0,520,230,41850
14/06/2016,Tarjetas,0,270,0,30,0,0,100,960,460,80,70,37950
15/06/2016,Tarjetas,0,2050,0,1190,490,0,530,3070,1220,0,50,38570
16/06/2016,Tarjetas,0,1400,0,990,940,100,1530,1140,90,0,20,38290
17/06/2016,Tarjetas,60,1750,0,1190,570,0,70,820,10,0,30,42520
18/06/2016,Tarjetas,0,180,420,620,140,280,0,200,70,0,20,41840
19/06/2016,Tarjetas,0,0,1660,160,30,980,0,60,10,0,40,27560
20/06/2016,Tarjetas,0,0,1970,370,60,1150,0,30,170,0,30,43110
21/06/2016,Tarjetas,0,0,50,110,50,530,0,10,100,0,20,37360
22/06/2016,Tarjetas,0,0,80,50,30,210,0,0,0,0,0,36630
23/06/2016,Tarjetas,0,0,10,0,0,140,0,0,0,0,0,34320
24/06/2016,Tarjetas,0,0,30,0,0,40,0,0,0,0,0,38440
25/06/2016,Tarjetas,0,250,0,0,0,30,0,0,0,0,0,42370
26/06/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,32440
27/06/2016,Tarjetas,0,0,0,0,0,0,0,20,0,0,0,41640
28/06/2016,Tarjetas,250,0,0,0,0,0,0,10,10,0,0,36020
29/06/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,36490
30/06/2016,Tarjetas,0,250,0,0,0,0,0,0,0,0,0,38220
01/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,42890
02/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,39670
03/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,28340
04/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,44590
05/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,47400
06/07/2016,Tarjetas,0,0,0,0,0,0,0,70,0,0,0,38180
07/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,34840
08/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,37330
09/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,36840
10/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,25400
11/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,40840
12/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,36430
13/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,34230
14/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,34750
15/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,38700
16/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,38660
17/07/2016,Tarjetas,0,0,0,0,0,0,0,0,0,0,0,27240
18/07/2016,Tarjetas,8870,0,0,0,0,0,0,0,0,0,0,42820
19/07/2016,Tarjetas,990,10440,0,0,0,0,0,0,0,0,0,37510
20/07/2016,Tarjetas,50,2150,6340,0,0,0,0,0,0,0,0,37670
21/07/2016,Tarjetas,90,160,2830,1380,2290,0,0,0,3520,0,0,36110
22/07/2016,Tarjetas,0,0,440,1150,1220,2060,4670,0,1120,0,0,35850
23/07/2016,Tarjetas,0,0,30,1000,470,1270,1280,4290,3110,0,0,36370
24/07/2016,Tarjetas,0,0,30,270,150,210,260,2100,990,850,3370,26180
25/07/2016,Tarjetas,7760,250,170,580,360,290,40,2250,970,1490,3310,42870
26/07/2016,Tarjetas,1930,11070,160,230,240,250,0,620,360,630,1130,36430
27/07/2016,Tarjetas,310,1810,6390,100,80,200,0,360,150,300,380,43160
28/07/2016,Tarjetas,0,120,2750,1280,2190,60,0,170,20,40,210,35400
29/07/2016,Tarjetas,0,0,440,1270,1230,1800,4920,80,0,30,40,43490
30/07/2016,Tarjetas,0,0,250,1080,570,1190,1260,3810,3200,60,40,40500
31/07/2016,Tarjetas,0,0,130,290,340,440,70,2010,1240,1190,3650,29890
01/08/2016,Tarjetas,8820,0,0,670,470,560,0,2550,770,1570,3550,49530
02/08/2016,Tarjetas,1150,11780,0,190,50,200,0,710,30,570,790,44060
03/08/2016,Tarjetas,20,1220,7220,10,90,80,0,330,0,240,290,41420
04/08/2016,Tarjetas,0,0,2130,1440,2620,60,0,160,0,30,60,39020
05/08/2016,Tarjetas,0,0,220,1370,1210,2320,5120,40,0,0,60,39620
06/08/2016,Tarjetas,0,0,140,1090,530,900,900,4740,3310,0,100,38380
07/08/2016,Tarjetas,0,0,60,400,290,220,140,1930,820,1390,3670,26830
08/08/2016,Tarjetas,8930,0,310,250,330,590,90,1840,970,1700,3750,49290
09/08/2016,Tarjetas,810,12100,0,160,10,170,0,710,60,410,690,44170
10/08/2016,Tarjetas,10,650,7720,40,0,170,0,280,20,0,200,40630
11/08/2016,Tarjetas,0,0,1790,1650,3010,80,0,130,30,0,100,38450
12/08/2016,Tarjetas,0,0,190,1430,1050,2670,4570,120,40,0,60,42160
13/08/2016,Tarjetas,0,0,30,940,480,1040,1420,4850,3610,0,50,40030
14/08/2016,Tarjetas,0,0,10,350,190,290,190,1810,830,0,3680,27760
15/08/2016,Tarjetas,9490,0,10,310,210,390,30,1700,660,0,3510,51130
16/08/2016,Tarjetas,510,12290,0,60,10,70,0,590,20,0,740,45370
17/08/2016,Tarjetas,0,460,7940,10,50,30,0,230,10,0,390,43540
18/08/2016,Tarjetas,0,0,1520,1740,3150,70,0,140,40,0,170,40330
19/08/2016,Tarjetas,0,0,80,1350,1060,2850,5270,210,40,0,10,41500
20/08/2016,Tarjetas,0,0,220,680,360,860,900,5320,3370,0,0,38540
21/08/2016,Tarjetas,0,0,260,170,130,130,80,1640,680,1490,4020,27410
22/08/2016,Tarjetas,9020,12100,8590,1800,3260,2830,5760,6090,4300,2620,6950,47380
23/08/2016,Tarjetas,930,12020,1390,1520,780,1020,470,2300,1070,1090,2210,40280
24/08/2016,Tarjetas,50,1260,7760,940,310,340,20,730,210,580,840,37590
25/08/2016,Tarjetas,0,120,1890,1380,2740,140,0,330,50,210,450,36910
26/08/2016,Tarjetas,0,0,320,1330,1060,2250,4900,80,100,230,260,38780
27/08/2016,Tarjetas,0,0,110,840,380,770,1140,4570,3130,170,220,37170
28/08/2016,Tarjetas,0,0,90,390,210,420,20,1850,940,1390,3360,29690
29/08/2016,Tarjetas,8970,0,40,340,370,650,110,2190,1020,1470,3380,43540
30/08/2016,Tarjetas,1010,11900,0,240,90,110,60,650,170,560,840,39080
31/08/2016,Tarjetas,20,840,7990,230,20,80,20,390,0,130,520,39010
01/09/2016,Tarjetas,0,0,1670,1790,3070,70,0,120,0,60,200,37270
02/09/2016,Tarjetas,0,0,270,1240,840,2640,5180,120,0,0,50,40260
03/09/2016,Tarjetas,0,0,60,800,360,1000,860,5090,3380,0,120,37710
04/09/2016,Tarjetas,1190,0,0,220,140,200,200,1680,760,1310,3710,26970
05/09/2016,Tarjetas,9440,0,0,460,410,350,0,1810,980,1570,3560,47740
06/09/2016,Tarjetas,1600,11500,0,220,60,130,0,630,80,320,770,40090
07/09/2016,Tarjetas,300,1240,7010,40,50,70,0,230,50,140,240,36440
08/09/2016,Tarjetas,380,10,2240,900,2650,30,0,150,0,110,70,35640
09/09/2016,Tarjetas,70,0,300,1660,830,2130,4560,100,0,50,110,39390
10/09/2016,Tarjetas,0,10,110,810,610,1170,1590,4060,2780,0,50,38990
11/09/2016,Tarjetas,0,0,110,270,250,190,120,1970,1110,1240,3620,27080
12/09/2016,Tarjetas,9140,0,10,410,270,470,20,2420,1170,1510,3150,44750
13/09/2016,Tarjetas,730,11020,0,320,200,140,0,650,90,460,890,40050
14/09/2016,Tarjetas,120,1470,7360,130,20,230,0,410,50,170,290,38150
15/09/2016,Tarjetas,0,50,1970,1050,2290,80,0,260,0,110,230,39130
16/09/2016,Tarjetas,0,0,230,530,510,890,2290,120,30,0,90,22250
17/09/2016,Tarjetas,0,0,190,930,490,1290,2530,3340,2670,0,50,32910
18/09/2016,Tarjetas,0,0,100,570,300,490,740,1860,990,1230,3320,24720
19/09/2016,Tarjetas,9090,0,130,910,610,1130,700,3070,1410,1190,3500,48770
20/09/2016,Tarjetas,870,11450,20,480,370,240,10,790,90,600,1070,38850
21/09/2016,Tarjetas,40,1010,7220,180,70,120,10,250,50,270,270,37090
22/09/2016,Tarjetas,0,20,2280,1110,2430,100,0,230,20,30,160,36180
23/09/2016,Tarjetas,0,100,390,890,1040,1810,4780,180,60,20,70,37860
24/09/2016,Tarjetas,0,0,100,890,540,1090,1200,4020,2950,40,100,39250
25/09/2016,Tarjetas,0,0,0,410,210,250,160,2390,1030,850,3250,27340
26/09/2016,Tarjetas,8510,70,0,730,220,430,100,1970,900,1600,3450,43180
27/09/2016,Tarjetas,1160,10690,0,400,160,140,0,500,310,430,910,36530
28/09/2016,Tarjetas,70,1860,7040,220,80,80,0,360,50,250,510,35070
29/09/2016,Tarjetas,10,30,2140,1150,2610,30,0,350,0,40,120,37550
30/09/2016,Tarjetas,0,240,410,1350,1130,2400,5410,140,0,240,110,42640
01/10/2016,Tarjetas,0,370,190,1000,610,1110,810,4600,3090,210,120,43890
02/10/2016,Tarjetas,0,90,70,360,210,250,20,2330,1110,890,3480,28830
03/10/2016,Tarjetas,8870,0,130,400,150,450,0,1950,860,1400,3570,57110
04/10/2016,Tarjetas,820,12210,0,310,40,180,0,470,120,740,880,46380
05/10/2016,Tarjetas,30,790,7910,170,0,110,0,170,30,270,380,40070
06/10/2016,Tarjetas,0,0,1540,1310,2810,70,0,130,20,140,150,37220
07/10/2016,Tarjetas,0,0,430,1080,910,2200,5320,100,10,10,60,38950
08/10/2016,Tarjetas,0,0,110,770,410,1050,500,5260,3170,30,0,41670
09/10/2016,Tarjetas,0,0,0,400,90,220,90,1750,640,1310,3630,26880
10/10/2016,Tarjetas,8430,0,0,680,400,450,90,1820,1250,1360,3580,42490
11/10/2016,Tarjetas,930,11780,0,220,250,130,0,320,160,390,730,37960
12/10/2016,Tarjetas,130,1220,7770,70,70,180,0,280,40,250,220,37150
13/10/2016,Tarjetas,0,0,1910,1110,2350,90,0,330,0,30,180,36780
14/10/2016,Tarjetas,30,0,200,1300,1170,2290,5520,120,0,50,110,41680
15/10/2016,Tarjetas,0,0,110,930,620,1080,710,4980,3130,20,40,43640
16/10/2016,Tarjetas,0,0,0,440,120,290,20,2070,1110,1340,3950,29210
17/10/2016,Tarjetas,8740,0,0,530,370,500,0,1660,890,1550,3520,47630
18/10/2016,Tarjetas,750,11700,0,270,160,240,0,500,120,330,580,40310
19/10/2016,Tarjetas,0,1020,8160,160,150,110,0,260,0,270,260,37030
20/10/2016,Tarjetas,0,280,1350,1310,2190,70,0,200,0,100,60,35180
21/10/2016,Tarjetas,0,0,200,1030,1090,2280,5180,20,0,20,60,38210
22/10/2016,Tarjetas,0,0,210,820,550,1280,1070,4340,3260,0,30,39060
23/10/2016,Tarjetas,0,0,80,400,200,230,0,2280,810,1160,3570,28810
24/10/2016,Tarjetas,8430,0,0,650,630,340,0,2070,980,1600,3450,43210
25/10/2016,Tarjetas,1150,11590,0,280,150,200,0,560,180,510,790,36010
26/10/2016,Tarjetas,170,1300,7180,100,20,60,0,240,20,180,300,34890
27/10/2016,Tarjetas,20,130,1970,1090,2560,50,10,200,10,30,180,34950
28/10/2016,Tarjetas,0,0,350,1550,700,2150,5060,140,0,30,100,41210
29/10/2016,Tarjetas,10,0,170,950,480,970,1190,4230,2980,0,130,43520
30/10/2016,Tarjetas,0,10,120,370,150,120,0,2490,1460,970,3470,29400
31/10/2016,Tarjetas,8350,0,0,380,430,430,10,1610,780,2060,3300,45050
01/11/2016,Tarjetas,1320,10860,0,190,140,180,0,500,30,330,1000,41940
02/11/2016,Tarjetas,80,1810,0,80,190,20,0,220,0,100,180,32070
03/11/2016,Tarjetas,0,330,0,140,190,90,0,310,0,0,290,40100
04/11/2016,Tarjetas,0,0,0,90,120,1900,5060,250,0,40,60,43730
05/11/2016,Tarjetas,0,0,0,40,50,1270,1150,4340,3420,0,50,40380
06/11/2016,Tarjetas,0,0,0,0,0,210,40,2170,920,1010,3360,27510
07/11/2016,Tarjetas,8310,0,0,0,30,540,0,1940,710,1740,3530,42810
08/11/2016,Tarjetas,1350,11800,0,0,0,270,0,460,150,530,790,39320
09/11/2016,Tarjetas,90,1180,6930,0,10,40,0,150,10,210,270,35810
10/11/2016,Tarjetas,0,20,2410,1230,2410,0,0,90,40,10,170,34800
11/11/2016,Tarjetas,0,0,560,1470,1400,2010,4770,150,0,0,140,39320
12/11/2016,Tarjetas,0,0,100,1020,580,1120,840,4940,3140,0,150,41000
13/11/2016,Tarjetas,0,0,0,340,100,150,90,2240,1070,960,4010,28640
14/11/2016,Tarjetas,8400,0,0,390,270,360,50,2040,890,2120,3020,46620
15/11/2016,Tarjetas,1330,12100,0,140,120,190,0,270,140,390,900,41770
16/11/2016,Tarjetas,20,900,8250,140,20,60,0,110,0,30,270,39870
17/11/2016,Tarjetas,0,0,1210,1560,2520,30,0,40,0,0,20,39960
18/11/2016,Tarjetas,0,0,340,1290,1140,2330,4860,70,0,0,60,43700
19/11/2016,Tarjetas,0,0,80,600,520,970,1050,4160,3440,0,10,44670
20/11/2016,Tarjetas,0,0,10,340,150,150,90,2340,920,910,2880,29580
21/11/2016,Tarjetas,5780,0,0,280,240,260,0,1160,480,1340,2750,30640
22/11/2016,Tarjetas,3460,11970,0,290,190,190,0,1230,320,990,2050,45850
23/11/2016,Tarjetas,150,990,7810,280,30,100,0,500,90,120,700,40460
24/11/2016,Tarjetas,290,20,1790,1040,2350,70,0,90,0,70,500,37230
25/11/2016,Tarjetas,60,0,220,1230,1020,2020,4510,100,0,20,80,42670
26/11/2016,Tarjetas,0,0,20,900,660,1080,1070,4170,3300,40,0,42160
27/11/2016,Tarjetas,0,0,0,490,150,210,100,2120,840,660,3380,26750
28/11/2016,Tarjetas,7830,0,0,490,400,340,150,2420,820,1880,3480,45260
29/11/2016,Tarjetas,1680,12060,0,310,140,240,0,710,200,810,1100,40520
30/11/2016,Tarjetas,140,940,8310,250,120,180,0,440,60,160,200,40610
01/12/2016,Tarjetas,100,0,1520,1410,2280,20,0,160,30,0,90,40390
02/12/2016,Tarjetas,0,0,140,1270,1200,2010,4680,320,0,0,140,43500
03/12/2016,Tarjetas,0,0,30,1080,460,1210,1010,4460,3370,0,110,46400
04/12/2016,Tarjetas,0,0,0,290,220,130,60,2510,1060,1060,3650,36660
05/12/2016,Tarjetas,8090,0,0,420,350,580,0,1970,600,1710,3830,48220
06/12/2016,Tarjetas,1340,11850,0,240,150,200,160,510,110,640,590,42130
07/12/2016,Tarjetas,70,1150,7920,120,260,80,500,470,30,90,270,40330
08/12/2016,Tarjetas,0,0,1540,1430,2500,60,400,80,20,0,80,40820
09/12/2016,Tarjetas,0,0,430,1430,1210,2290,5420,200,60,0,50,45520
10/12/2016,Tarjetas,0,0,1680,1100,380,1080,850,4570,2700,0,30,48020
11/12/2016,Tarjetas,0,0,1920,580,190,500,70,1890,1230,920,3460,32360
12/12/2016,Tarjetas,7830,0,1970,540,270,700,10,2070,760,1500,3470,42660
13/12/2016,Tarjetas,1610,11970,2010,370,50,1220,0,1040,520,850,1000,43920
14/12/2016,Tarjetas,210,1020,8390,340,30,900,0,290,20,220,370,41620
15/12/2016,Tarjetas,100,10,3150,1620,2400,750,0,180,20,10,60,45700
16/12/2016,Tarjetas,0,0,1710,1610,1110,2200,4910,100,0,0,140,51700
17/12/2016,Tarjetas,0,0,1350,1050,390,1230,1240,4750,3760,0,0,47080
18/12/2016,Tarjetas,0,0,660,540,190,590,100,1990,850,800,3880,33500
19/12/2016,Tarjetas,8690,0,1180,880,250,860,0,1930,400,1660,3480,48780
20/12/2016,Tarjetas,910,11790,520,460,50,490,0,780,170,790,540,43790
21/12/2016,Tarjetas,140,1210,7590,310,70,500,0,370,40,140,270,41570
22/12/2016,Tarjetas,0,0,2020,1130,2260,360,0,160,0,40,130,42440
23/12/2016,Tarjetas,0,0,670,1270,1160,3220,4670,80,30,30,90,44900
24/12/2016,Tarjetas,0,0,240,600,330,520,870,2810,2020,20,50,33750
25/12/2016,Tarjetas,0,0,210,300,100,400,230,1400,560,280,2000,23320
26/12/2016,Tarjetas,7650,0,540,870,240,750,420,3090,1450,1860,4080,40490
27/12/2016,Tarjetas,1830,10960,420,560,120,310,40,1210,550,550,1600,37590
28/12/2016,Tarjetas,170,1680,6790,300,90,240,0,470,380,460,540,35340
29/12/2016,Tarjetas,50,110,2150,1040,1660,160,0,290,110,270,410,33830
30/12/2016,Tarjetas,40,0,550,960,1070,3120,4150,120,0,70,120,37020
31/12/2016,Tarjetas,0,0,200,510,390,690,990,2380,1780,0,70,29350
01/01/2017,Tarjetas,0,0,40,300,190,100,260,1280,670,460,1920,21430
02/01/2017,Tarjetas,8120,0,240,900,420,790,720,3460,1880,1790,4160,43310
03/01/2017,Tarjetas,1580,11640,110,480,280,530,120,1430,520,440,1380,40300
04/01/2017,Tarjetas,20,1020,6600,180,100,180,0,470,110,70,560,43220
05/01/2017,Tarjetas,0,90,2680,1020,1810,190,0,320,80,0,290,41020
06/01/2017,Tarjetas,0,0,500,1090,1100,1770,4470,300,50,0,60,36720
07/01/2017,Tarjetas,0,0,70,790,420,1020,1270,3760,2680,0,60,37540
08/01/2017,Tarjetas,0,0,30,260,150,220,360,1730,950,680,3340,23770
09/01/2017,Tarjetas,7900,15500,8740,1610,2860,2250,6570,5120,3930,2510,5170,47010
10/01/2017,Tarjetas,9700,17330,8380,1240,2790,1710,6430,3530,3740,1720,4610,41730
11/01/2017,Tarjetas,10620,14510,9330,900,2690,1710,5410,3750,4260,1680,4350,34450
12/01/2017,Tarjetas,8150,13090,7760,940,2530,1500,4650,3750,2400,1440,3360,34440
13/01/2017,Tarjetas,5970,11180,6180,1220,1460,1770,5110,2630,1770,1060,2600,39250
14/01/2017,Tarjetas,4390,9870,4570,1460,850,1150,2770,4450,3140,850,2700,40010
15/01/2017,Tarjetas,1170,3310,2530,320,190,230,610,1610,950,1100,3290,27970
16/01/2017,Tarjetas,8140,5880,2580,820,600,610,1230,2710,840,1940,3570,47070
17/01/2017,Tarjetas,1270,11390,730,310,330,330,730,1610,270,630,950,43170
18/01/2017,Tarjetas,750,3210,6980,110,290,210,140,760,280,160,350,39830
19/01/2017,Tarjetas,390,1560,2280,1270,2570,40,10,410,110,180,440,36140
20/01/2017,Tarjetas,170,1040,1190,1140,1050,2170,4250,390,20,50,260,39810
21/01/2017,Tarjetas,220,420,580,680,390,940,1690,4270,3340,0,310,41440
22/01/2017,Tarjetas,90,110,200,260,140,220,260,2080,850,630,3430,27350
23/01/2017,Tarjetas,8360,210,650,790,150,470,50,2430,740,1740,3200,44860
24/01/2017,Tarjetas,1220,11330,230,360,80,200,0,680,180,620,840,39170
25/01/2017,Tarjetas,240,1700,7410,210,40,70,0,340,80,250,580,37110
26/01/2017,Tarjetas,40,90,2200,1090,2410,60,0,140,10,110,250,35970
27/01/2017,Tarjetas,0,0,390,1330,1110,2080,4730,170,10,100,150,40180
28/01/2017,Tarjetas,0,0,0,700,470,1090,1190,3780,2980,50,160,39210
29/01/2017,Tarjetas,0,0,0,280,110,210,190,2170,1180,830,3050,26920
30/01/2017,Tarjetas,8410,0,0,600,420,510,140,2490,800,2090,3930,44220
31/01/2017,Tarjetas,1340,12150,0,260,200,410,0,790,240,210,1170,42530
01/02/2017,Tarjetas,0,820,8110,140,40,120,0,350,10,80,430,39490
02/02/2017,Tarjetas,0,10,1800,1310,2490,30,0,190,80,20,240,37800
03/02/2017,Tarjetas,0,0,80,1360,1100,2580,5400,130,0,10,20,43200
04/02/2017,Tarjetas,0,0,0,770,270,500,560,4300,2990,0,50,40040
05/02/2017,Tarjetas,0,0,0,150,190,130,140,1630,1260,850,3360,26900
06/02/2017,Tarjetas,5570,0,0,270,250,110,60,1660,400,1200,2520,29280
07/02/2017,Tarjetas,3680,12030,0,490,330,460,0,1390,350,920,1930,46920
08/02/2017,Tarjetas,270,750,8200,140,140,240,80,550,120,300,690,38850
09/02/2017,Tarjetas,10,10,1480,1050,2260,100,30,400,40,60,310,36960
10/02/2017,Tarjetas,0,130,260,1290,1240,2050,4660,160,60,30,60,37980
11/02/2017,Tarjetas,0,120,90,930,560,1000,1400,4200,3330,20,110,38340
12/02/2017,Tarjetas,0,0,10,230,200,210,170,1870,640,1020,4070,28780
13/02/2017,Tarjetas,8350,0,0,550,390,510,20,2000,860,1730,3150,44940
14/02/2017,Tarjetas,1300,11310,0,280,90,170,0,720,280,510,830,39450
15/02/2017,Tarjetas,90,1080,8150,130,20,210,0,540,110,140,390,38700
16/02/2017,Tarjetas,0,10,1350,1280,2890,160,0,250,20,30,230,40020
17/02/2017,Tarjetas,0,0,460,1260,1030,2300,5460,80,10,10,110,42760
18/02/2017,Tarjetas,0,0,40,810,540,850,780,5110,3520,40,130,49640
19/02/2017,Tarjetas,0,0,0,290,200,270,0,1990,540,1160,4020,34120
20/02/2017,Tarjetas,8550,100,0,530,210,510,0,1800,480,1680,3190,48080
21/02/2017,Tarjetas,1200,12280,0,140,20,300,0,500,150,550,850,38820
22/02/2017,Tarjetas,0,950,8370,220,20,80,0,280,80,40,340,36600
23/02/2017,Tarjetas,0,10,1220,1180,2730,140,0,270,0,30,250,36980
24/02/2017,Tarjetas,0,0,380,1190,1070,2200,4930,120,0,60,160,40510
25/02/2017,Tarjetas,0,0,30,830,470,1040,1070,4710,3610,40,20,40320
26/02/2017,Tarjetas,0,0,0,250,210,80,150,1850,660,890,3370,29260
27/02/2017,Tarjetas,8460,0,0,560,330,380,100,2150,720,1900,3660,43900
28/02/2017,Tarjetas,1070,12250,0,290,40,290,0,860,190,540,1140,40890
01/03/2017,Tarjetas,220,730,8610,280,10,190,0,230,60,90,380,38760
02/03/2017,Tarjetas,0,0,1170,1180,2950,150,0,190,0,60,200,38700
03/03/2017,Tarjetas,0,0,220,1420,1060,2200,5390,90,0,70,100,41630
04/03/2017,Tarjetas,0,0,0,700,550,1070,840,4350,3920,0,130,42330
05/03/2017,Tarjetas,0,0,0,240,120,200,0,2100,640,1460,3220,29640
06/03/2017,Tarjetas,8610,0,0,570,110,370,20,2350,470,1190,3610,43330
07/03/2017,Tarjetas,1120,12160,0,230,50,140,0,740,160,640,960,38830
08/03/2017,Tarjetas,20,790,8250,180,0,160,0,290,20,110,470,36610
09/03/2017,Tarjetas,0,40,1460,1110,2540,140,0,210,30,80,100,33930
10/03/2017,Tarjetas,0,0,130,1160,1050,2310,5170,140,0,40,190,38300
11/03/2017,Tarjetas,0,0,20,670,520,850,1050,4390,3520,10,200,39660
12/03/2017,Tarjetas,0,0,0,280,200,140,30,1850,700,1040,3290,32120
13/03/2017,Tarjetas,8230,0,0,460,500,380,0,2450,740,1550,3560,43800
14/03/2017,Tarjetas,1520,11720,0,360,90,280,0,660,150,530,1030,36060
15/03/2017,Tarjetas,0,980,8040,260,10,230,0,470,140,260,310,37150
16/03/2017,Tarjetas,0,50,1670,1460,2910,60,0,210,0,90,180,39000
17/03/2017,Tarjetas,0,0,150,1290,1170,2440,5370,150,0,30,140,39620
18/03/2017,Tarjetas,0,0,50,630,340,920,730,4570,3380,0,70,42610
19/03/2017,Tarjetas,0,0,10,340,170,140,150,1930,820,820,3470,33660
20/03/2017,Tarjetas,5290,0,80,180,150,140,0,1050,450,1210,2490,32210
21/03/2017,Tarjetas,4120,11590,10,420,70,260,0,1460,500,780,1560,43490
22/03/2017,Tarjetas,270,1140,6910,240,20,190,0,600,90,310,590,37730
23/03/2017,Tarjetas,70,270,2400,1300,2690,160,0,250,10,200,320,34800
24/03/2017,Tarjetas,0,190,360,1170,830,1830,4810,120,0,70,40,37420
25/03/2017,Tarjetas,0,60,190,640,410,1030,1250,3940,3320,20,140,39370
